record_id,tsv_index,shuffled_rank,question,msc_code,domain,raw_response,model,latency_sec,timestamp
4206,4206,928,Which method has the smallest standard deviation on the New Wiki dataset?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.904509459,2025-11-19T11:24:34.092030+00:00
274,274,924,What is the average of the ATAC-seq BLEU-2 scores for Qwen2-72B and Mixtral-8 × 22B?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,5.065066833,2025-11-19T11:24:34.411815+00:00
5798,5798,925,What is the sum of the learning rates for the two datasets?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.066205458,2025-11-19T11:24:35.691543+00:00
5668,5668,929,How many models have a Rouge_L score above 0.19?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.914909792,2025-11-19T11:24:36.649519+00:00
285,285,927,What is the sum of the torque weighting factor and the switching weight?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,6.577665583,2025-11-19T11:24:37.347736+00:00
5008,5008,926,How many times greater is the ∆f_m value for Micro BS compared to Macro BS?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,7.43700575,2025-11-19T11:24:38.200478+00:00
7863,7863,931,What is the largest value shown in the entire table?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,3.879522958,2025-11-19T11:24:38.291534+00:00
7105,7105,930,Which configuration is missing a value in the table?,5,Combinatorics,"MSC code: 05
Domain: Combinatorics",gpt-5-mini,4.832346542,2025-11-19T11:24:38.924500+00:00
3460,3460,936,Which model has the objective MLM+CRD?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.023360666,2025-11-19T11:24:41.314978+00:00
3716,3716,933,Calculate the sum of the inner radius (r_in) and outer radius (r_out) for the Quadrupole.,78,"Optics, electromagnetic theory","MSC code: 78
Domain: Optics, electromagnetic theory",gpt-5-mini,4.846714167,2025-11-19T11:24:41.496368+00:00
4935,4935,932,Which method has the lowest average execution time for m=n=500?,65,Numerical analysis,"MSC code: 65
Domain: Numerical analysis",gpt-5-mini,6.656473667,2025-11-19T11:24:42.348155+00:00
2327,2327,937,Which module shows the smallest improvement in R@10 compared to the Baseline?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.76838925,2025-11-19T11:24:42.693039+00:00
1351,1351,934,Which pre-processing method has the highest xFLOPs?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,6.597058833,2025-11-19T11:24:43.944992+00:00
3961,3961,935,"If you add the REL values of model 1 and model 3, what is the result?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.826351334,2025-11-19T11:24:44.027899+00:00
6291,6291,938,Which model has a higher RMSE for population?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.514982042,2025-11-19T11:24:44.830136+00:00
3024,3024,939,What is the total RGB Resolution (Y) for Locobot and N2?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.854903083,2025-11-19T11:24:46.351419+00:00
6206,6206,940,What is the difference in Matches performance between the two methods?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.38989725,2025-11-19T11:24:47.738210+00:00
3912,3912,943,What is the difference between the || u ||$_{∞}$ [v] values of CgLp-PID and Shaped CgLp-PID?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,4.468613541,2025-11-19T11:24:48.496652+00:00
5967,5967,941,"If you subtract r1 from a and divide by b, what do you get?",97,Mathematics education,"MSC code: 97
Domain: Mathematics education",gpt-5-mini,7.2512425,2025-11-19T11:24:49.944384+00:00
6288,6288,944,What is the sum of the three lowest values in the IMRNet column?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.896932541,2025-11-19T11:24:50.727170+00:00
5039,5039,946,Which method has the second lowest MAE?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.060547417,2025-11-19T11:24:50.798889+00:00
5325,5325,947,Which model has the highest F1 score for the mRL_S mutation?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.625639917,2025-11-19T11:24:52.122445+00:00
1469,1469,945,Which noise source is set to zero because TDI and static arm lengths were assumed?,83,Relativity and gravitational theory,"MSC code: 83
Domain: Relativity and gravitational theory",gpt-5-mini,6.184340292,2025-11-19T11:24:52.535962+00:00
1825,1825,949,Which variable represents the estimated TTL coefficients?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.302635875,2025-11-19T11:24:54.030010+00:00
3522,3522,948,What is the sum of Simulation Consistency (%) for ε values of 0.5 and 2.5?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.313368625,2025-11-19T11:24:55.257906+00:00
2049,2049,942,"What is the product of the values in the column '$_{e}$- → t ¯ t, t → W $^{+}$b, ¯ t →.1' for 'VEGAS+' and 'fKLD'?",98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,11.78162617,2025-11-19T11:24:55.726808+00:00
3482,3482,952,Which method has the lowest exploration time in Env 4?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.107212583,2025-11-19T11:24:56.643284+00:00
2700,2700,951,What is the cm - 1 value for a T at 2.2.6?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.876484708,2025-11-19T11:24:56.999129+00:00
7835,7835,953,How many more tasks have a Zero-shot score of 0/10 compared to tasks with a Fine-tune score of 8/10?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,4.719571291,2025-11-19T11:24:58.749747+00:00
6220,6220,954,How many iterations have a 'w/o sft' score higher than 60?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.943681167,2025-11-19T11:25:00.201697+00:00
5456,5456,957,What is the ratio of NMSS's MAE to CCF's MAE?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.239865167,2025-11-19T11:25:00.239147+00:00
2893,2893,955,What is the sum of the smallest and largest values in the column ∆?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.852781208,2025-11-19T11:25:00.579738+00:00
4175,4175,956,What is the difference between the percentage of 'Contact only' and 'Contactless only' in the 'All' category?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.14687975,2025-11-19T11:25:00.790352+00:00
5034,5034,950,"If the batch size were doubled, what would the new batch size be?",0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,11.82980167,2025-11-19T11:25:02.628831+00:00
2293,2293,960,What is the difference between the z-axis rotational moment of inertia and the x/y-axis rotational moment of inertia?,70,Mechanics of particles and systems,"MSC code: 70
Domain: Mechanics of particles and systems",gpt-5-mini,2.621949583,2025-11-19T11:25:02.861166+00:00
5314,5314,961,Which metric shows the smallest decrease from Base to w/o tune at Ratio=20%?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.939357708,2025-11-19T11:25:03.519254+00:00
576,576,959,Which method has the smallest standard deviation in the 'Hopper' environment?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.8259525,2025-11-19T11:25:04.027736+00:00
3735,3735,958,What is the product of the 'L [nm]' values for structures 2 and 3?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,5.344393041,2025-11-19T11:25:04.094276+00:00
5670,5670,963,What percentage of the total wells in the training set are from plates with a 'Macros' study setup?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.502774416,2025-11-19T11:25:07.131723+00:00
1048,1048,962,What is the difference between the 'Pull' values for 'GAPartNet' using 'Arti-PG' and 'Impr.' methods?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,7.237861875,2025-11-19T11:25:08.028389+00:00
6966,6966,968,What is the most recent year for any method in the table?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,4.092364458,2025-11-19T11:25:11.224296+00:00
3589,3589,966,What is the difference between the product and the sum of the first and second numbers in the table?,97,Mathematics education,"MSC code: 97
Domain: Mathematics education",gpt-5-mini,7.555300917,2025-11-19T11:25:11.583206+00:00
7115,7115,965,Which method aims to reduce dimensionality of spatial transcriptomics and histology images?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,8.152621291,2025-11-19T11:25:11.672062+00:00
6243,6243,967,"If you average the Precision and Recall for test^1_B, what value do you get?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,8.259624083,2025-11-19T11:25:12.354011+00:00
3287,3287,964,What is the sum of the VDU scores for LLaVA-7B and GPT-4o?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,9.676654709,2025-11-19T11:25:12.537966+00:00
688,688,969,By how much does the percentage of 'All' in the 'Basic' category exceed the percentage of 'All' in the 'All' category?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,6.476520916,2025-11-19T11:25:14.505104+00:00
7351,7351,970,"What is the difference between the RMSE values for (θd,1, θd,2) and (θd,2, θd,1) for the Proposed MPC method?",93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,3.585690209,2025-11-19T11:25:14.810134+00:00
2205,2205,971,What is the difference in FID between the row with Depth '✓' and Instance '✓' and the row with Depth '✗' and Instance '✗'?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.254907708,2025-11-19T11:25:14.838277+00:00
6765,6765,974,What is the difference between the highest and lowest Average PCC values in the table?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.929266125,2025-11-19T11:25:16.467369+00:00
3052,3052,975,Calculate the average F1 Score mean for all Single Omics Data types.,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.107989834,2025-11-19T11:25:17.613245+00:00
799,799,972,What is the total step size in meters for H2 and H5?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,6.263682917,2025-11-19T11:25:17.935955+00:00
5836,5836,973,What is the average Bal. Acc. score across all G + P methods for the DLPFC task?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.935243,2025-11-19T11:25:18.289398+00:00
1199,1199,976,Calculate the sum of 'Over-cutting' values for 'CSD w/ Guide' across both 'Shape A with ASA' and 'Shape A with PC'.,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,5.52894925,2025-11-19T11:25:20.339315+00:00
6651,6651,977,What percentage of Q-Diffusion's α-W3 value is UAQ w/Eq. 3's α-W3 value?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,5.795325125,2025-11-19T11:25:20.633785+00:00
1435,1435,980,"What is the average R$_{g}$ (Mean) for ε 25 values of 0, 0.75, and 1.3?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.431948875,2025-11-19T11:25:22.368040+00:00
2707,2707,979,What is the average of the 'N' values for all Q values?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.986768041,2025-11-19T11:25:22.600199+00:00
1847,1847,978,What is the total RSME for CS-LSTM for prediction durations 2s and 4s?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,6.701641958,2025-11-19T11:25:23.169214+00:00
1500,1500,982,How many categories have exactly two abbreviations listed?,5,Combinatorics,"MSC code: 05
Domain: Combinatorics",gpt-5-mini,2.979086292,2025-11-19T11:25:23.318583+00:00
5910,5910,981,What is the sum of the FID scores for all methods with precision W4A8?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.628291666,2025-11-19T11:25:23.917835+00:00
3290,3290,983,Which task uses a different metric than the others?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.887633833,2025-11-19T11:25:25.521603+00:00
3166,3166,984,What is the ratio of the P gain of ϕ/θ rotation to the D gain of ϕ/θ rotation?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,3.386889375,2025-11-19T11:25:25.755109+00:00
7032,7032,988,Which method has the highest average score across all categories?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.460905334,2025-11-19T11:25:26.378809+00:00
6136,6136,987,"Which technique combines CDiffusion and MoPT to generate multi-species, tissue-specific data?",92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,3.635282583,2025-11-19T11:25:26.954021+00:00
2877,2877,986,Which algorithm has the lowest time cost?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.816463292,2025-11-19T11:25:26.985805+00:00
3059,3059,985,What is the value of ⟨ ˆ v ⟩ [ µ m s - $^{1}$] for µ = 1.33?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,5.342513292,2025-11-19T11:25:27.942810+00:00
2526,2526,990,Which data type has the highest Accuracy Mean among single omics data?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.59569175,2025-11-19T11:25:29.351018+00:00
4929,4929,989,Which metric has the lowest standard deviation for Inter-rater test1_A vs. test1_B?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.210013375,2025-11-19T11:25:29.731830+00:00
4049,4049,991,What is the sum of the SSIM values for Prox-DRUNet and DRUNet?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.8179515,2025-11-19T11:25:31.196871+00:00
2536,2536,992,Which dataset has a higher PSNR value for the VQ-VAE model?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.243549875,2025-11-19T11:25:31.197746+00:00
269,269,994,What is the total mAcc (%) for Segmentation across all methods?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.751050625,2025-11-19T11:25:31.694042+00:00
2357,2357,993,Calculate the difference between the Septum kernel y (µm) for 'gluaa' and 'glu'.,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,6.230345791,2025-11-19T11:25:33.216295+00:00
1661,1661,995,"What is the difference in capacity between truck 7 in link (j, k), j ∈ O$_{s}$, k ∈ P and truck 7 in link (j, k), j ∈ P, k ∈ D$_{s}$?",90,"Operations research, mathematical programming","MSC code: 90
Domain: Operations research, mathematical programming",gpt-5-mini,4.000373084,2025-11-19T11:25:33.351620+00:00
6061,6061,997,Which method has the largest absolute difference between its AntMaze and PointMaze PER scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.221782209,2025-11-19T11:25:34.419639+00:00
2085,2085,998,What is the difference in SR(LLM) between MLDT and ProgPrompt?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.421505333,2025-11-19T11:25:34.622554+00:00
